k	x	y	x2	y2	col
0	0.0000	0.0000	1	0	0
1	1.0000	0.0000	1.723926501	0.588626354	1
2	1.7239	0.5886	1.765543066	1.483617763	2
3	1.7655	1.4836	1.587954471	0.63137333	3
4	1.5880	0.6314	2.00351148	1.37440229	4
5	2.0035	1.3744	1.506823284	2.046806897	5
6	1.5068	2.0468	0.717240989	1.814060869	6
7	0.7172	1.8141	0.344148546	2.535556527	7
8	0.3441	2.5356	-0.455129139	2.610049462	8
9	-0.4551	2.6100	-0.591662836	3.392555625	9
10	-0.5917	3.3926	-0.706603896	4.170908034	10
11	-0.7066	4.1709	0.048756923	3.976500282	11
12	0.0488	3.9765	-0.585221496	4.420092684	12
13	-0.5852	4.4201	-1.019820599	3.78683272	13
14	-1.0198	3.7868	-1.66753108	4.189674986	14
15	-1.6675	4.1897	-0.972748215	3.886977203	15
16	-0.9727	3.8870	-0.252076463	3.667752405	16
17	-0.2521	3.6678	-0.874543266	3.251203906	17
18	-0.8745	3.2512	-0.137382017	3.143791403	18
19	-0.1374	3.1438	0.422062093	2.657681787	19
20	0.4221	2.6577	0.597508085	1.941326326	20
21	0.5975	1.9413	0.056140465	2.437138924	21
22	0.0561	2.4371	0.29252115	1.745573058	22
23	0.2925	1.7456	-0.368738091	1.441684696	23
24	-0.3687	1.4417	-0.7481425	2.059226481	24
25	-0.7481	2.0592	-1.468206457	2.007178371	25
26	-1.4682	2.0072	-1.568140185	1.294931849	26
27	-1.5681	1.2949	-1.626275881	2.009182004	27
28	-1.6263	2.0092	-2.092133703	2.550401036	28
29	-2.0921	2.5504	-2.79815206	2.460769769	29
30	-2.7982	2.4608	-3.012030947	1.784426075	30
31	-3.0120	1.7844	-3.693178568	1.594589517	31
32	-3.6932	1.5946	-4.39458074	1.524110609	32
33	-4.3946	1.5241	-3.743825867	1.789614353	33
34	-3.7438	1.7896	-3.899005285	1.106212598	34
35	-3.8990	1.1062	-3.693576494	1.77416346	35
36	-3.6936	1.7742	-4.372367495	1.616260551	36
37	-4.3724	1.6163	-3.775491102	1.972414332	37
38	-3.7755	1.9724	-4.198886495	1.423469884	38
39	-4.1989	1.4235	-4.890019843	1.446073971	39
40	-4.8900	1.4461	-5.542588526	1.669624192	40
41	-5.5426	1.6696	-4.993912819	1.254307624	41
42	-4.9939	1.2543	-4.570946501	0.71355896	42
43	-4.5709	0.7136	-3.887187771	0.673290328	43
44	-3.8872	0.6733	-4.274683624	0.110359922	44
45	-4.2747	0.1104	-3.696487487	-0.251143036	45
46	-3.6965	-0.2511	-4.321689729	-0.519697605	46
47	-4.3217	-0.5197	-4.021863338	0.089529849	47
48	-4.0219	0.0895	-3.452593851	0.457074134	48
49	-3.4526	0.4571	-4.090756126	0.680801564	49
50	-4.0908	0.6808	-3.864559932	1.316673208	50
51	-3.8646	1.3167	-3.37392344	1.778200835	51
52	-3.3739	1.7782	-3.006358159	1.215259971	52
53	-3.0064	1.2153	-2.659455761	0.640822213	53
54	-2.6595	0.6408	-3.285558706	0.878867475	54
55	-3.2856	0.8789	-2.82304627	0.396023062	55
56	-2.8230	0.3960	-2.696234884	1.051305908	56
57	-2.6962	1.0513	-3.352057493	1.168892517	57
58	-3.3521	1.1689	-4.015342099	1.119210721	58
59	-4.0153	1.1192	-3.556996026	1.599678182	59
60	-3.5570	1.5997	-2.900608778	1.692579402	60
61	-2.9006	1.6926	-2.65732765	1.077061529	61
62	-2.6573	1.0771	-2.008894206	1.204271932	62
63	-2.0089	1.2043	-1.627536193	1.742641087	63
64	-1.6275	1.7426	-2.22059237	1.455914693	64
65	-2.2206	1.4559	-2.686870248	0.992029341	65
66	-2.6869	0.9920	-3.252308502	0.657985745	66
67	-3.2523	0.6580	-3.5671247	0.082729081	67
68	-3.5671	0.0827	-2.938341838	0.265507168	68
69	-2.9383	0.2655	-2.648412048	-0.320568168	69
70	-2.6484	-0.3206	-2.05973673	-0.038090271	70
71	-2.0597	-0.0381	-1.815278596	-0.642558401	71
72	-1.8153	-0.6426	-1.170686796	-0.550516531	72
73	-1.1707	-0.5505	-1.569135776	-1.064380904	73
74	-1.5691	-1.0644	-2.137619877	-1.378244622	74
75	-2.1376	-1.3782	-2.360073015	-1.987410958	75
76	-2.3601	-1.9874	-2.088159157	-2.575232164	76
77	-2.0882	-2.5752	-2.071543134	-3.221849284	77
78	-2.0715	-3.2218	-2.147935638	-2.580374921	78
79	-2.1479	-2.5804	-1.63430053	-2.189919316	79
80	-1.6343	-2.1899	-1.00100491	-2.309000398	80
81	-1.0010	-2.3090	-1.605004225	-2.531285594	81
82	-1.6050	-2.5313	-2.241722802	-2.619673113	82
83	-2.2417	-2.6197	-2.883389963	-2.641979424	83
84	-2.8834	-2.6420	-2.421019392	-2.197599842	84
85	-2.4210	-2.1976	-1.79652395	-2.34009301	85
86	-1.7965	-2.3401	-2.300297737	-2.734508082	86
87	-2.3003	-2.7345	-2.818991979	-3.10783496	87
88	-2.8190	-3.1078	-3.45202894	-3.0256222	88
89	-3.4520	-3.0256	-3.401191784	-3.66123271	89
90	-3.4012	-3.6612	-2.79736928	-3.863929458	90
91	-2.7974	-3.8639	-3.428730954	-3.942569372	91
92	-3.4287	-3.9426	-2.832310062	-4.162136239	92
93	-2.8323	-4.1621	-3.126832237	-4.724560525	93
94	-3.1268	-4.7246	-2.740689113	-4.221464387	94
95	-2.7407	-4.2215	-2.599134048	-4.838986002	95
96	-2.5991	-4.8390	-1.966496499	-4.8213931	96
97	-1.9665	-4.8214	-1.770733484	-4.220231029	97
98	-1.7707	-4.2202	-1.736845415	-4.850913038	98
99	-1.7368	-4.8509	-1.143170971	-4.63723612	99
100	-1.1432	-4.6372	-1.74582128	-4.452497646	100
101	-1.7458	-4.4525	-1.956362669	-3.859028271	101
102	-1.9564	-3.8590	-1.35548418	-4.045322773	102
103	-1.3555	-4.0453	-1.439001615	-4.668236423	103
104	-1.4390	-4.6682	-0.833820949	-4.835561502	104
105	-0.8338	-4.8356	-0.236368874	-5.026730701	105
106	-0.2364	-5.0267	0.387697084	-4.969301991	106
107	0.3877	-4.9693	-0.201563959	-4.757647169	107
108	-0.2016	-4.7576	-0.815707726	-4.87652444	108
109	-0.8157	-4.8765	-1.409079955	-5.07273786	109
110	-1.4091	-5.0727	-1.296007157	-5.686821352	110
111	-1.2960	-5.6868	-1.915047113	-5.609524494	111
112	-1.9150	-5.6095	-1.382921551	-5.934080163	112
113	-1.3829	-5.9341	-1.676836181	-5.385059022	113
114	-1.6768	-5.3851	-1.064753063	-5.496806369	114
115	-1.0648	-5.4968	-0.520771119	-5.195895962	115
116	-0.5208	-5.1959	-0.047090816	-5.597676383	116
117	-0.0471	-5.5977	-0.498016106	-6.024069151	117
118	-0.4980	-6.0241	-1.118069462	-6.018706619	118
119	-1.1181	-6.0187	-1.167062522	-6.636324324	119
120	-1.1671	-6.6363	-1.759683548	-6.815253627	120
121	-1.7597	-6.8153	-1.339191531	-6.361633138	121
122	-1.3392	-6.3616	-1.566424725	-6.936373112	122
123	-1.5664	-6.9364	-2.104852422	-6.633985095	123
124	-2.1049	-6.6340	-2.721368014	-6.659269742	124
125	-2.7214	-6.6593	-2.326829256	-6.185493746	125
126	-2.3268	-6.1855	-2.942858782	-6.17986948	126
127	-2.9429	-6.1799	-2.902035681	-6.794086556	127
128	-2.9020	-6.7941	-2.400467866	-6.438039437	128
129	-2.4005	-6.4380	-2.661022237	-6.994696767	129
130	-2.6610	-6.9947	-2.951362291	-7.535880767	130
131	-2.9514	-7.5359	-2.886866522	-6.925598419	131
132	-2.8869	-6.9256	-3.493915826	-7.012358761	132
133	-3.4939	-7.0124	-3.706624699	-7.58701363	133
134	-3.7066	-7.5870	-3.218933068	-7.957246319	134
135	-3.2189	-7.9572	-3.329640513	-7.355493664	135
136	-3.3296	-7.3555	-2.721180001	-7.415410981	136
137	-2.7212	-7.4154	-2.373575423	-6.912974916	137
138	-2.3736	-6.9130	-1.830374994	-7.191660408	138
139	-1.8304	-7.1917	-2.385242241	-6.938045256	139
140	-2.3852	-6.9380	-2.170906977	-7.50877221	140
141	-2.1709	-7.5088	-1.911023249	-6.957769169	141
142	-1.9110	-6.9578	-2.183424313	-7.50221478	142
143	-2.1834	-7.5022	-2.716199906	-7.208518782	143
144	-2.7162	-7.2085	-3.311931804	-7.329757273	144
145	-3.3119	-7.3298	-2.899472989	-6.883702004	145
146	-2.8995	-6.8837	-3.204730926	-6.358914773	146
147	-3.2047	-6.3589	-3.218757261	-5.752377165	147
148	-3.2188	-5.7524	-2.612527647	-5.743725124	148
149	-2.6125	-5.7437	-2.839319896	-6.305564111	149
150	-2.8393	-6.3056	-3.371403385	-6.016604914	150
151	-3.3714	-6.0166	-3.568935023	-5.444671481	151
152	-3.5689	-5.4447	-4.128621173	-5.215765037	152
153	-4.1286	-5.2158	-3.585768472	-5.481248724	153
154	-3.5858	-5.4812	-3.172104391	-5.921226293	154
155	-3.1721	-5.9212	-3.564749048	-5.462903654	155
156	-3.5647	-5.4629	-4.167871107	-5.46574553	156
157	-4.1679	-5.4657	-4.600762381	-5.04633188	157
158	-4.6008	-5.0463	-4.081638339	-4.740791776	158
159	-4.0816	-4.7408	-4.223639947	-5.325792097	159
160	-4.2236	-5.3258	-4.571241159	-4.834760598	160
161	-4.5712	-4.8348	-4.042687414	-4.548192058	161
162	-4.0427	-4.5482	-3.44296119	-4.585265064	162
163	-3.4430	-4.5853	-3.136553004	-4.068817006	163
164	-3.1366	-4.0688	-3.375657722	-4.619267137	164
165	-3.3757	-4.6193	-3.784567951	-5.058042539	165
166	-3.7846	-5.0580	-3.261525634	-4.76525198	166
167	-3.2615	-4.7653	-2.810135853	-4.371401649	167
168	-2.8101	-4.3714	-2.604981436	-4.933857669	168
169	-2.6050	-4.9339	-2.531832659	-4.33999601	169
170	-2.5318	-4.3400	-3.113027723	-4.199230288	170
171	-3.1130	-4.1992	-3.648991757	-4.463670183	171
172	-3.6490	-4.4637	-4.047463845	-4.908633111	172
173	-4.0475	-4.9086	-4.179995935	-5.490695161	173
174	-4.1800	-5.4907	-3.736694534	-5.889990351	174
175	-3.7367	-5.8900	-3.580948064	-5.31441203	175
176	-3.5809	-5.3144	-3.56408691	-5.910113641	176
177	-3.5641	-5.9101	-4.070751739	-6.223219883	177
178	-4.0708	-6.2232	-3.986012179	-6.812428441	178
179	-3.9860	-6.8124	-4.39695164	-6.382217238	179
180	-4.3970	-6.3822	-4.957481805	-6.183806355	180
181	-4.9575	-6.1838	-4.401046044	-5.975118063	181
182	-4.4010	-5.9751	-4.456875257	-5.383790885	182
183	-4.4569	-5.3838	-4.046105334	-4.955225248	183
184	-4.0461	-4.9552	-4.210855258	-5.525204281	184
185	-4.2109	-5.5252	-3.649847524	-5.3330855	185
186	-3.6498	-5.3331	-3.562048149	-4.746950975	186
187	-3.5620	-4.7470	-3.679893498	-4.166433616	187
188	-3.6799	-4.1664	-3.766760145	-3.580797194	188
189	-3.7668	-3.5808	-3.783356549	-2.989298548	189
190	-3.7834	-2.9893	-3.885273383	-2.406725263	190
191	-3.8853	-2.4067	-4.351238342	-2.043008043	191
192	-4.3512	-2.0430	-4.679342704	-2.534331	192
193	-4.6793	-2.5343	-4.231715263	-2.149207898	193
194	-4.2317	-2.1492	-3.999778563	-2.691920649	194
195	-3.9998	-2.6919	-3.787636761	-3.242349073	195
196	-3.7876	-3.2423	-3.422749122	-2.779230717	196
197	-3.4227	-2.7792	-3.0269806	-3.215850727	197
198	-3.0270	-3.2159	-2.445361243	-3.122904714	198
199	-2.4454	-3.1229	-2.749362042	-3.62704352	199
200	-2.7494	-3.6270	-2.473927491	-4.147007647	200
201	-2.4739	-4.1470	-3.018943955	-4.368006424	201
202	-3.0189	-4.3680	-2.525144287	-4.686916832	202
203	-2.5251	-4.6869	-2.023396083	-4.992614831	203
204	-2.0234	-4.9926	-2.460679861	-5.3845944	204
205	-2.4607	-5.3846	-1.916030146	-5.165765013	205
206	-1.9160	-5.1658	-2.053447181	-4.595403157	206
207	-2.0534	-4.5954	-2.359650087	-4.095298895	207
208	-2.3597	-4.0953	-2.360775402	-3.509181554	208
209	-2.3608	-3.5092	-1.824177129	-3.274087324	209
210	-1.8242	-3.2741	-1.566191449	-3.799753053	210
211	-1.5662	-3.7998	-2.111230068	-4.013036641	211
212	-2.1112	-4.0130	-2.339546715	-3.474421529	212
213	-2.3395	-3.4744	-1.921572882	-3.065505695	213
214	-1.9216	-3.0655	-1.344014346	-2.975941368	214
215	-1.3440	-2.9759	-0.792847054	-2.782309325	215
216	-0.7928	-2.7823	-0.78138838	-2.198500857	216
217	-0.7814	-2.1985	-1.156009033	-2.646060471	217
218	-1.1560	-2.6461	-1.21156002	-2.065325881	218
219	-1.2116	-2.0653	-0.897498529	-1.574007255	219
220	-0.8975	-1.5740	-1.257142412	-1.115338951	220
221	-1.2571	-1.1153	-0.81382029	-1.493332635	221
222	-0.8138	-1.4933	-0.676754136	-2.059302285	222
223	-0.6768	-2.0593	-0.183115739	-1.750876297	223
224	-0.1831	-1.7509	0.074131238	-2.272726613	224
225	0.0741	-2.2727	0.650393055	-2.194457935	225
226	0.6504	-2.1945	0.526722392	-2.762446254	226
227	0.5267	-2.7624	1.062663294	-2.986891311	227
228	1.0627	-2.9869	0.935573724	-3.553602088	228
229	0.9356	-3.5536	1.444454348	-3.274210701	229
230	1.4445	-3.2742	1.981865399	-3.055313234	230
231	1.9819	-3.0553	1.76518625	-3.59335236	231
232	1.7652	-3.5934	2.34409871	-3.625086189	232
233	2.3441	-3.6251	2.923506979	-3.637124974	233
234	2.9235	-3.6371	2.863243628	-4.21326808	234
235	2.8632	-4.2133	2.938694375	-3.639164546	235
236	2.9387	-3.6392	2.361401137	-3.680839222	236
237	2.3614	-3.6808	1.909371553	-4.041936889	237
238	1.9094	-4.0419	1.352373276	-4.197483078	238
239	1.3524	-4.1975	1.024294592	-3.721534648	239
240	1.0243	-3.7215	1.582619251	-3.5726779	240
241	1.5826	-3.5727	1.258927688	-4.051041918	241
242	1.2589	-4.0510	1.391859822	-3.489203524	242
243	1.3919	-3.4892	1.354467481	-4.0651041	243
244	1.3545	-4.0651	1.317935358	-3.489384781	244
245	1.3179	-3.4894	1.491742321	-4.039209725	245
246	1.4917	-4.0392	1.072045368	-3.644113387	246
247	1.0720	-3.6441	1.639821003	-3.546087355	247
248	1.6398	-3.5461	1.692429033	-4.119623397	248
249	1.6924	-4.1196	1.261000268	-4.500824947	249
250	1.2610	-4.5008	0.799950364	-4.845228586	250
251	0.8000	-4.8452	0.793210338	-5.420443495	251
252	0.7932	-5.4204	1.30432245	-5.156966705	252
253	1.3043	-5.1570	0.85505176	-5.515506364	253
254	0.8551	-5.5155	0.476578127	-5.083195123	254
255	0.4766	-5.0832	0.085480845	-4.662576658	255
256	0.0855	-4.6626	-0.272185885	-5.111680626	256
257	-0.2722	-5.1117	-0.118666369	-4.558692646	257
258	-0.1187	-4.5587	0.380543712	-4.276029396	258
259	0.3805	-4.2760	0.241502752	-3.719681233	259
260	0.2415	-3.7197	0.573535519	-4.186968644	260
261	0.5735	-4.1870	0.681905824	-4.749647891	261
262	0.6819	-4.7496	1.134781477	-4.398926317	262
263	1.1348	-4.3989	1.447319553	-4.87868979	263
264	1.4473	-4.8787	2.018345247	-4.839512163	264
265	2.0183	-4.8395	1.629955592	-5.259645492	265
266	1.6300	-5.2596	1.530031055	-5.822786722	266
267	1.5300	-5.8228	1.345759645	-5.281572785	267
268	1.3458	-5.2816	0.904296845	-4.918618673	268
269	0.9043	-4.9186	1.475278458	-4.899571781	269
270	1.4753	-4.8996	1.766026991	-4.408036585	270
271	1.7660	-4.4080	2.200378516	-4.77849596	271
272	2.2004	-4.7785	2.406919382	-4.246515547	272
273	2.4069	-4.2465	2.882668983	-3.931735389	273
274	2.8827	-3.9317	2.445612993	-4.298026633	274
275	2.4456	-4.2980	2.489719935	-4.86636263	275
276	2.4897	-4.8664	1.965447397	-5.089644006	276
277	1.9654	-5.0896	2.522726207	-4.971649731	277
278	2.5227	-4.9716	2.744057657	-4.446995775	278
279	2.7441	-4.4470	3.295025323	-4.303985021	279
280	3.2950	-4.3040	2.859947963	-4.670719515	280
281	2.8599	-4.6707	3.351055866	-4.957720498	281
282	3.3511	-4.9577	3.909299555	-5.065847898	282
283	3.9093	-5.0658	4.045497748	-5.617708013	283
284	4.0455	-5.6177	3.611300976	-5.251176101	284
285	3.6113	-5.2512	3.734577662	-5.805657153	285
286	3.7346	-5.8057	4.301864766	-5.83028568	286
287	4.3019	-5.8303	4.860432342	-5.729294241	287
288	4.8604	-5.7293	5.331740604	-6.04527248	288
289	5.3317	-6.0453	4.971838666	-6.483703731	289
290	4.9718	-6.4837	4.982421371	-5.916766403	290
291	4.9824	-5.9168	4.946391391	-6.482461762	291
292	4.9464	-6.4825	5.324848599	-6.060727348	292
293	5.3248	-6.0607	4.794960694	-5.860502831	293
294	4.7950	-5.8605	4.556243141	-6.373988121	294
295	4.5562	-6.3740	4.923421197	-6.804820498	295
296	4.9234	-6.8048	5.489286482	-6.800737786	296
297	5.4893	-6.8007	5.923059346	-6.437631617	297
298	5.9231	-6.4376	6.079972456	-5.894337105	298
299	6.0800	-5.8943	5.913440141	-5.354111079	299
300	5.9134	-5.3541	5.453616322	-5.025589238	300
301	5.4536	-5.0256	4.898337985	-5.129602382	301
302	4.8983	-5.1296	4.707918402	-5.66128105	302
303	4.7079	-5.6613	5.18757188	-5.959046492	303
304	5.1876	-5.9590	5.391309904	-5.432726004	304
305	5.3913	-5.4327	4.851397902	-5.596460581	305
306	4.8514	-5.5965	5.414518638	-5.628105119	306
307	5.4145	-5.6281	4.865262487	-5.755451849	307
308	4.8653	-5.7555	5.057000964	-5.2254237	308
309	5.0570	-5.2254	5.615445748	-5.300441542	309
310	5.6154	-5.3004	6.071785747	-5.630649996	310
311	6.0718	-5.6306	6.625812404	-5.731320909	311
312	6.6258	-5.7313	6.786771902	-5.191905167	312
313	6.7868	-5.1919	6.351828663	-5.548976016	313
314	6.3518	-5.5490	6.526768712	-5.014308014	314
315	6.5268	-5.0143	7.087028104	-5.063121458	315
316	7.0870	-5.0631	7.644925036	-5.132580502	316
317	7.6449	-5.1326	7.840883729	-4.605821832	317
318	7.8409	-4.6058	7.473170784	-5.030631679	318
319	7.4732	-5.0306	7.231622905	-4.523548555	319
320	7.2316	-4.5235	7.206196184	-3.962624899	320
321	7.2062	-3.9626	6.665524373	-3.811761418	321
322	6.6655	-3.8118	7.173228178	-4.050774601	322
323	7.1732	-4.0508	6.959275909	-4.569349825	323
324	6.9593	-4.5693	6.925873273	-5.129158903	324
325	6.9259	-5.1292	7.381853127	-4.802982374	325
326	7.3819	-4.8030	7.462688711	-5.357583033	326
327	7.4627	-5.3576	7.544866642	-5.911813402	327
328	7.5449	-5.9118	7.976010254	-5.554254131	328
329	7.9760	-5.5543	8.126925465	-6.093482907	329
330	8.1269	-6.0935	8.406249132	-6.578592876	330
331	8.4062	-6.5786	8.443995319	-6.020256397	331
332	8.4440	-6.0203	8.99830047	-5.94461326	332
333	8.9983	-5.9446	9.204600426	-5.424777923	333
334	9.2046	-5.4248	9.217832662	-5.983729078	334
335	9.2178	-5.9837	9.122890322	-6.534547691	335
336	9.1229	-6.5345	9.561047904	-6.187780486	336
337	9.5610	-6.1878	10.04064106	-6.474198007	337
338	10.0406	-6.4742	10.35326083	-6.011457093	338
339	10.3533	-6.0115	10.64986912	-6.484426584	339
340	10.6499	-6.4844	11.20088633	-6.57316007	340
341	11.2009	-6.5732	10.69728541	-6.813362764	341
342	10.6973	-6.8134	10.33334477	-7.236064436	342
343	10.3333	-7.2361	10.56568705	-6.729146833	343
344	10.5657	-6.7291	10.69117276	-6.185988241	344
345	10.6912	-6.1860	10.66462516	-6.74265987	345
346	10.6646	-6.7427	10.75500549	-7.292423685	346
347	10.7550	-7.2924	10.50833192	-6.793041662	347
348	10.5083	-6.7930	10.07440647	-6.444099012	348
349	10.0744	-6.4441	10.63035978	-6.472220495	349
350	10.6304	-6.4722	11.00966275	-6.065001414	350
351	11.0097	-6.0650	11.23571432	-6.57335429	351
352	11.2357	-6.5734	11.75533002	-6.374996235	352
353	11.7553	-6.3750	12.11818193	-6.796315498	353
354	12.1182	-6.7963	12.15292082	-6.241527019	354
355	12.1529	-6.2415	12.33540633	-5.716624841	355
356	12.3354	-5.7166	12.30480242	-6.271344098	356
357	12.3048	-6.2713	12.71297132	-6.648007849	357
358	12.7130	-6.6480	12.32048417	-7.040766322	358
359	12.3205	-7.0408	12.87120778	-7.110317816	359
360	12.8712	-7.1103	13.40307704	-7.268678486	360
361	13.4031	-7.2687	12.88050453	-7.454986417	361
362	12.8805	-7.4550	13.01598187	-7.992823567	362
363	13.0160	-7.9928	12.7360027	-8.471431305	363
364	12.7360	-8.4714	12.93547757	-7.954232286	364
365	12.9355	-7.9542	12.54699056	-7.559017416	365
366	12.5470	-7.5590	12.65167037	-7.014966374	366
367	12.6517	-7.0150	12.60656816	-7.567006398	367
368	12.6066	-7.5670	13.11149884	-7.794296858	368
369	13.1115	-7.7943	13.32773668	-8.303895931	369
370	13.3277	-8.3039	12.90649139	-7.944957151	370
371	12.9065	-7.9450	12.6134492	-8.414260965	371
372	12.6134	-8.4143	12.26433202	-8.843297873	372
373	12.2643	-8.8433	11.98287808	-8.367298531	373
374	11.9829	-8.3673	11.97985037	-8.920126949	374
375	11.9799	-8.9201	12.40686955	-9.271011972	375
376	12.4069	-9.2710	12.46213271	-9.820784148	376
377	12.4621	-9.8208	12.05452661	-9.44795842	377
378	12.0545	-9.4480	12.0393009	-9.999998942	378
379	12.0393	-10.0000	12.39948717	-10.41843141	379
380	12.3995	-10.4184	12.36881646	-10.96953848	380
381	12.3688	-10.9695	11.95211818	-10.60778917	381
382	11.9521	-10.6078	12.13819238	-11.12713226	382
383	12.1382	-11.1271	12.6896103	-11.11615754	383
384	12.6896	-11.1162	13.23937419	-11.15839089	384
385	13.2394	-11.1584	13.29105639	-11.70720347	385
386	13.2911	-11.7072	12.9932708	-11.24348713	386
387	12.9933	-11.2435	12.89591504	-11.78577326	387
388	12.8959	-11.7858	13.36775144	-12.06996786	388
389	13.3678	-12.0700	13.85511159	-12.32632795	389
390	13.8551	-12.3263	13.87385609	-12.87654044	390
391	13.8739	-12.8765	13.39628434	-12.60294297	391
392	13.3963	-12.6029	13.86855641	-12.88531705	392
393	13.8686	-12.8853	13.86010458	-12.33527092	393
394	13.8601	-12.3353	13.35172511	-12.12546359	394
395	13.3517	-12.1255	12.80821174	-12.04234258	395
396	12.8082	-12.0423	12.42528823	-11.64796584	396
397	12.4253	-11.6480	12.79162742	-11.23832328	397
398	12.7916	-11.2383	12.84401388	-11.78523786	398
399	12.8440	-11.7852	12.76733872	-11.24133553	399
400	12.7673	-11.2413	12.47531092	-11.70639246	400
401	12.4753	-11.7064	12.98076988	-11.92068024	401
402	12.9808	-11.9207	13.4163854	-11.58676798	402
403	13.4164	-11.5868	13.68085156	-11.10597006	403
404	13.6809	-11.1060	14.03250269	-10.68489805	404
405	14.0325	-10.6849	14.57769642	-10.62510225	405
406	14.5777	-10.6251	14.77862149	-11.13529133	406
407	14.7786	-11.1353	14.23545077	-11.20933066	407
408	14.2355	-11.2093	14.53424542	-10.74988435	408
409	14.5342	-10.7499	14.44841361	-11.2910455	409
410	14.4484	-11.2910	14.52736113	-10.74897213	410
411	14.5274	-10.7490	14.26188351	-11.22798369	411
412	14.2619	-11.2280	14.77403805	-11.03437897	412
413	14.7740	-11.0344	14.3388282	-10.7023662	413
414	14.3388	-10.7024	14.13990982	-11.21219659	414
415	14.1399	-11.2122	14.65595276	-11.39399622	415
416	14.6560	-11.3940	14.92798002	-10.91943443	416
417	14.9280	-10.9194	14.58216126	-10.49579095	417
418	14.5822	-10.4958	14.04292842	-10.58606538	418
419	14.0429	-10.5861	13.79285337	-11.07211221	419
420	13.7929	-11.0721	13.98673229	-11.58304072	420
421	13.9867	-11.5830	14.48291566	-11.8117269	421
422	14.4829	-11.8117	15.00263128	-11.64365038	422
423	15.0026	-11.6437	15.27165484	-11.16842464	423
424	15.2717	-11.1684	15.13360927	-10.64020486	424
425	15.1336	-10.6402	14.65128175	-10.38468031	425
426	14.6513	-10.3847	14.15463239	-10.61080499	426
427	14.1546	-10.6108	14.0927487	-11.15286041	427
428	14.0927	-11.1529	14.56868644	-11.41931498	428
429	14.5687	-11.4193	14.93407645	-11.01451082	429
430	14.9341	-11.0145	14.53776078	-10.64011526	430
431	14.5378	-10.6401	14.25273309	-11.10472222	431
432	14.2527	-11.1047	14.7956529	-11.15163851	432
433	14.7957	-11.1516	14.46030309	-10.72225921	433
434	14.4603	-10.7223	14.54401818	-11.26047967	434
435	14.5440	-11.2605	14.55177062	-10.71596782	435
436	14.5518	-10.7160	14.65173848	-11.25115362	436
437	14.6517	-11.2512	14.26968796	-10.86344323	437
438	14.2697	-10.8634	14.80052983	-10.74363614	438
439	14.8005	-10.7436	14.86237549	-11.28417958	439
440	14.8624	-11.2842	14.37999164	-11.53554297	440
441	14.3800	-11.5355	13.84965165	-11.4151967	441
442	13.8497	-11.4152	13.34880754	-11.20361865	442
443	13.3488	-11.2036	12.80537786	-11.19093009	443
444	12.8054	-11.1909	12.48122846	-11.6271308	444
445	12.4812	-11.6271	12.91359893	-11.95617047	445
446	12.9136	-11.9562	12.93108462	-11.41324011	446
447	12.9311	-11.4132	12.75527437	-11.92708642	447
448	12.7553	-11.9271	12.7265185	-11.384879	448
449	12.7265	-11.3849	13.21992125	-11.61123793	449
450	13.2199	-11.6112	13.12092733	-12.14486143	450
451	13.1209	-12.1449	12.74982714	-12.5407251	451
452	12.7498	-12.5407	12.46906765	-13.00490976	452
453	12.4691	-13.0049	12.71387208	-13.48888737	453
454	12.7139	-13.4889	13.11540431	-13.12446181	454
455	13.1154	-13.1245	12.59530821	-13.27744903	455
456	12.5953	-13.2774	13.00629214	-12.92408164	456
457	13.0063	-12.9241	13.24786953	-13.40914686	457
458	13.2479	-13.4091	13.01970802	-13.90053486	458
459	13.0197	-13.9005	12.81577298	-14.40233424	459
460	12.8158	-14.4023	13.1353849	-14.8394989	460
461	13.1354	-14.8395	13.39558218	-14.36469891	461
462	13.3956	-14.3647	13.08133636	-14.80544882	462
463	13.0813	-14.8054	12.92149213	-14.28840498	463
464	12.9215	-14.2884	13.33248355	-13.93648953	464
465	13.3325	-13.9365	13.77025299	-13.61869936	465
466	13.7703	-13.6187	13.72620714	-13.0796565	466
467	13.7262	-13.0797	13.29967179	-13.41199628	467
468	13.2997	-13.4120	13.66838451	-13.01663787	468
469	13.6684	-13.0166	13.96389129	-13.46919573	469
470	13.9639	-13.4692	13.94133487	-14.00910306	470
471	13.9413	-14.0091	14.22464655	-14.46912412	471
472	14.2246	-14.4691	14.59692338	-14.07775304	472
473	14.5969	-14.0778	14.20353632	-14.44773246	473
474	14.2035	-14.4477	13.9901858	-13.95175181	474
475	13.9902	-13.9518	14.10487039	-13.42426711	475
476	14.1049	-13.4243	13.85301878	-12.94694002	476
477	13.8530	-12.9469	13.54135155	-13.3874079	477
478	13.5414	-13.3874	13.72924104	-12.88171601	478
479	13.7292	-12.8817	14.24690168	-13.03315194	479
480	14.2469	-13.0332	14.74728506	-13.23415143	480
481	14.7473	-13.2342	15.06385007	-12.79774548	481
482	15.0639	-12.7977	14.60991513	-13.08841053	482
483	14.6099	-13.0884	14.56266636	-12.55157676	483
484	14.5627	-12.5516	14.81249129	-12.07419788	484
485	14.8125	-12.0742	14.5780115	-11.58922082	485
486	14.5780	-11.5892	14.45171747	-12.11277986	486
487	14.4517	-12.1128	14.13979652	-11.67386006	487
488	14.1398	-11.6739	14.19793509	-11.13865309	488
